[7/9/21 03:37PM]  [ Sad ] Player received drop: x1 Execution helm, id: 4684, amount: 1, from: Lucifer	
[7/15/21 07:00AM]  [ February ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 07:03AM]  [ Rautapalli ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Luigi	
[7/15/21 07:15AM]  [ Sidorovich ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/15/21 07:15AM]  [ Stick1styll ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 07:24AM]  [ Stick1styll ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 07:26AM]  [ Stick1styll ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 07:30AM]  [ Stick1styll ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 07:34AM]  [ Gnawlije ] Player received drop: x1 Collectors necklace, id: 23087, amount: 1, from: Crazy Witch	
[7/15/21 07:35AM]  [ Gnawlije ] Player received drop: x1 Aura (T3), id: 23046, amount: 1, from: Crazy Witch	
[7/15/21 07:40AM]  [ Gnawlije ] Player received drop: x1 Crystalized helm, id: 14060, amount: 1, from: Crystal Queen	
[7/15/21 07:55AM]  [ Jw ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/15/21 08:18AM]  [ Zahhak ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/15/21 08:20AM]  [ Gnawlije ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/15/21 08:26AM]  [ Gnawlije ] Player received drop: x1 Vindicta book, id: 23175, amount: 1, from: Fractite Demon	
[7/15/21 08:45AM]  [ Doille ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Patrick	
[7/15/21 08:46AM]  [ Gnawlije ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/15/21 08:50AM]  [ Gnawlije ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/15/21 08:55AM]  [ Gnawlije ] Player received drop: x1 Infinite prayer potion (T2), id: 23122, amount: 1, from: Crazy Witch	
[7/15/21 09:01AM]  [ Gnawlije ] Player received drop: x1 Ebony sword, id: 23055, amount: 1, from: Light Supreme	
[7/15/21 09:02AM]  [ Pac ] Player received drop: x1 Corrupt moonlight staff, id: 18629, amount: 1, from: Eternal Dragon	
[7/15/21 09:08AM]  [ Sex On Acid ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 09:09AM]  [ Boss3412 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/15/21 09:10AM]  [ Shaun ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 09:19AM]  [ Sex On Acid ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 09:20AM]  [ Sex On Acid ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 09:20AM]  [ Sex On Acid ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 09:21AM]  [ Sex On Acid ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 09:22AM]  [ Shaun ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 09:23AM]  [ Boss3412 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/15/21 09:30AM]  [ Decko ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/15/21 09:42AM]  [ Pac ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/15/21 09:42AM]  [ Pac ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/15/21 10:03AM]  [ Z Mikaa ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Luigi	
[7/15/21 10:07AM]  [ Sagar ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/15/21 10:25AM]  [ Luie Donder ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/15/21 10:27AM]  [ Not Wingz ] Player received drop: x1 Execution body, id: 4685, amount: 1, from: Lucifer	
[7/15/21 10:29AM]  [ Ujmki10 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/15/21 10:31AM]  [ Jeff Bezos ] Player received drop: x1 Infinite prayer potion (T2), id: 23122, amount: 1, from: Crazy Witch	
[7/15/21 10:35AM]  [ Tlc ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/15/21 10:36AM]  [ Vet Divine ] Player received drop: x1 Ebony legs, id: 23052, amount: 1, from: Light Supreme	
[7/15/21 10:38AM]  [ Vet Divine ] Player received drop: x1 Ebony shield, id: 23056, amount: 1, from: Light Supreme	
[7/15/21 10:38AM]  [ Not Wingz ] Player received drop: x1 Execution helm, id: 4684, amount: 1, from: Lucifer	
[7/15/21 10:40AM]  [ Vet Divine ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/15/21 10:40AM]  [ Vet Divine ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/15/21 10:40AM]  [ Vet Divine ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/15/21 10:40AM]  [ Im Peach ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/15/21 10:42AM]  [ Vet Divine ] Player received drop: x1 Corrupt moonlight staff, id: 18629, amount: 1, from: Eternal Dragon	
[7/15/21 10:45AM]  [ Not Wingz ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/15/21 10:51AM]  [ Tlc ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/15/21 10:56AM]  [ Sidorovich ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/15/21 10:58AM]  [ Sidorovich ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/15/21 11:03AM]  [ Not Wingz ] Player received drop: x1 Ebony gloves, id: 23053, amount: 1, from: Light Supreme	
[7/15/21 11:07AM]  [ Im Peach ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/15/21 11:30AM]  [ Not Wingz ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/15/21 11:32AM]  [ Gutta ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 11:33AM]  [ Not Wingz ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/15/21 11:35AM]  [ Not Wingz ] Player received drop: x1 Execution gloves, id: 8273, amount: 1, from: Elite Dragon	
[7/15/21 11:42AM]  [ Ujmki10 ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/15/21 11:43AM]  [ Ujmki10 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/15/21 11:44AM]  [ Ujmki10 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/15/21 11:45AM]  [ Gim Hippie ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Luigi	
[7/15/21 11:48AM]  [ Solos ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/15/21 11:53AM]  [ Homer ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/15/21 11:58AM]  [ Not Wingz ] Player received drop: x1 Aura (T3), id: 23046, amount: 1, from: Crazy Witch	
[7/15/21 12:09PM]  [ Solos ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/15/21 12:32PM]  [ Not Wingz ] Player received drop: x1 Execution cape, id: 9939, amount: 1, from: Elite Dragon	
[7/15/21 12:55PM]  [ Retchyy ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 12:58PM]  [ Bloody Iron ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 01:07PM]  [ Snowgoonmob ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 01:23PM]  [ Bloody Iron ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 01:34PM]  [ Wink ] Player received drop: x1 Aura (T6), id: 23049, amount: 1, from: Vote Boss	
[7/15/21 01:50PM]  [ Bloody Iron ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 01:50PM]  [ Bloody Iron ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 01:57PM]  [ Hyena ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/15/21 02:00PM]  [ N I K ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Patrick	
[7/15/21 02:01PM]  [ Retchyy ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 02:02PM]  [ Luke ] Player received drop: x1 Vindicta helm, id: 23075, amount: 1, from: Fractite Demon	
[7/15/21 02:02PM]  [ Gnawlije ] Player received drop: x1 Crystalized helm, id: 14060, amount: 1, from: Crystal Queen	
[7/15/21 02:03PM]  [ Gnawlije ] Player received drop: x1 Crystalized legs, id: 14062, amount: 1, from: Crystal Queen	
[7/15/21 02:03PM]  [ Gnawlije ] Player received drop: x1 Crystalized body, id: 14061, amount: 1, from: Crystal Queen	
[7/15/21 02:04PM]  [ Gnawlije ] Player received drop: x1 Crystalized body, id: 14061, amount: 1, from: Crystal Queen	
[7/15/21 02:12PM]  [ Bloody Iron ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/15/21 02:13PM]  [ Denn1277 ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/15/21 02:13PM]  [ Gnawlije ] Player received drop: x1 Infinite prayer potion (T2), id: 23122, amount: 1, from: Crazy Witch	
[7/15/21 02:33PM]  [ Jakeyb123 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 02:37PM]  [ This Guy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/15/21 02:45PM]  [ This Guy ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/15/21 02:48PM]  [ Beast M8 ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/15/21 02:49PM]  [ Jinxstalock ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 02:51PM]  [ Beast M8 ] Player received drop: x1 Infinite prayer potion (T2), id: 23122, amount: 1, from: Crazy Witch	
[7/15/21 02:56PM]  [ Dorothy ] Player received drop: x1 Aura (T3), id: 23046, amount: 1, from: Crazy Witch	
[7/15/21 02:57PM]  [ Schaduwmanz ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 03:00PM]  [ Cam ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/15/21 03:06PM]  [ Soowoo ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 03:07PM]  [ Schaduwmanz ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 03:09PM]  [ Hedo ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 03:10PM]  [ Schaduwmanz ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 03:10PM]  [ Schaduwmanz ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 03:10PM]  [ Tomzi ] Player received drop: x1 Vindicta staff, id: 17600, amount: 1, from: Infernal Demon	
[7/15/21 03:17PM]  [ Business7man ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/15/21 03:19PM]  [ Gnawlije ] Player received drop: x1 Crystalized helm, id: 14060, amount: 1, from: Crystal Queen	
[7/15/21 03:22PM]  [ Kaleb ] Player received drop: x1 Crystalized legs, id: 14062, amount: 1, from: Crystal Queen	
[7/15/21 03:27PM]  [ Solos ] Player received drop: x1 Crystalized helm, id: 14060, amount: 1, from: Crystal Queen	
[7/15/21 03:32PM]  [ Soowoo ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 03:35PM]  [ Dinks1024 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 03:38PM]  [ Dinks1024 ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 03:42PM]  [ Dinks1024 ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 03:44PM]  [ Solos ] Player received drop: x1 Crystalized body, id: 14061, amount: 1, from: Crystal Queen	
[7/15/21 03:50PM]  [ Luke ] Player received drop: x1 Sacred Slayer helm (T6), id: 23073, amount: 1, from: Onyx Panther	
[7/15/21 03:59PM]  [ Vet Pooh ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/15/21 04:15PM]  [ Killacam ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/15/21 04:42PM]  [ Tom ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 04:43PM]  [ Dux ] Player received drop: x1 Nymora helm, id: 23061, amount: 1, from: Dark Supreme	
[7/15/21 05:36PM]  [ Klink ] Player received drop: x1 Ebony legs, id: 23052, amount: 1, from: Light Supreme	
[7/15/21 05:43PM]  [ Rukozi ] Player received drop: x1 Ebony helm, id: 23050, amount: 1, from: Light Supreme	
[7/15/21 05:46PM]  [ Klink ] Player received drop: x1 Ebony boots, id: 23054, amount: 1, from: Light Supreme	
[7/15/21 05:48PM]  [ Tears ] Player received drop: x1 Vindicta body, id: 23076, amount: 1, from: Fractite Demon	
[7/15/21 05:51PM]  [ Darklord ] Player received drop: x1 Infinite healing potion (T2), id: 23119, amount: 1, from: Crazy Witch	
[7/15/21 06:04PM]  [ Darklord ] Player received drop: x1 Infinite healing potion (T2), id: 23119, amount: 1, from: Crazy Witch	
[7/15/21 06:05PM]  [ Dajjal ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/15/21 06:15PM]  [ Chill ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/15/21 06:15PM]  [ Dajjal ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/15/21 06:16PM]  [ Silva ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Patrick	
[7/15/21 06:18PM]  [ Chill ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/15/21 06:50PM]  [ Shaggy ] Player received drop: x1 Magic attachement, id: 23148, amount: 1, from: Onyx Panther	
[7/15/21 07:17PM]  [ Azazo ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/15/21 07:32PM]  [ Gim Hippie ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 07:36PM]  [ Gim Hippie ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 07:40PM]  [ Gim Cam ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 07:41PM]  [ Planet ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Luigi	
[7/15/21 07:54PM]  [ Gim Cam ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 08:01PM]  [ Gim Cam ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 08:04PM]  [ Planet ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/15/21 08:12PM]  [ Gim Hippie ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 08:17PM]  [ Gim Hippie ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/15/21 08:23PM]  [ Gim Hippie ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/15/21 08:34PM]  [ Sloppy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/15/21 09:04PM]  [ Azn Turtle ] Player received drop: x1 Ebony gloves, id: 23053, amount: 1, from: Light Supreme	
[7/15/21 09:05PM]  [ Hyena ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/15/21 09:06PM]  [ Hyena ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/15/21 09:10PM]  [ Bryson ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 09:11PM]  [ Hyena ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/15/21 09:15PM]  [ Jeff Bezos ] Player received drop: x1 Magic attachement, id: 23148, amount: 1, from: Fractite Demon	
[7/15/21 09:18PM]  [ I0wnzbr ] Player received drop: x1 Nymora legs, id: 23063, amount: 1, from: Dark Supreme	
[7/15/21 09:18PM]  [ Hyena ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/15/21 09:27PM]  [ Jeff Bezos ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/15/21 09:33PM]  [ Jeff Bezos ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/15/21 09:35PM]  [ Jeff Bezos ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/15/21 09:56PM]  [ Gim Soowoo ] Player received drop: x1 Moonlight spirit shield, id: 20057, amount: 1, from: Eternal Dragon	
[7/15/21 09:57PM]  [ Jeff Bezos ] Player received drop: x1 Crystalized helm, id: 14060, amount: 1, from: Crystal Queen	
[7/15/21 09:58PM]  [ Gutta ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/15/21 10:00PM]  [ Hyena ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/15/21 10:11PM]  [ Azn Turtle ] Player received drop: x1 Ebony gloves, id: 23053, amount: 1, from: Light Supreme	
[7/15/21 10:17PM]  [ Gim Soowoo ] Player received drop: x1 Moonlight boots, id: 18785, amount: 1, from: Eternal Dragon	
[7/15/21 10:27PM]  [ Padee ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/15/21 10:29PM]  [ Puresmoove ] Player received drop: x1 Off-hand Nymora crossbow, id: 23067, amount: 1, from: Dark Supreme	
[7/15/21 10:33PM]  [ Puresmoove ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/15/21 10:34PM]  [ Realism ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Mewtwo	
[7/15/21 10:38PM]  [ Stick1styll ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/15/21 10:45PM]  [ Padee ] Player received drop: x1 Ebony sword, id: 23055, amount: 1, from: Infernal Demon	
[7/15/21 11:27PM]  [ Dux ] Player received drop: x1 Crystalized body, id: 14061, amount: 1, from: Crystal Queen	
[7/15/21 11:48PM]  [ Dux ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/16/21 12:00AM]  [ Not Wingz ] Player received drop: x1 Nymora legs, id: 23063, amount: 1, from: Dark Supreme	
[7/16/21 12:03AM]  [ Dux ] Player received drop: x1 Infinite healing potion (T2), id: 23119, amount: 1, from: Crazy Witch	
[7/16/21 12:08AM]  [ Not Wingz ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/16/21 12:12AM]  [ Not Wingz ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/16/21 12:13AM]  [ Darklord ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/16/21 12:32AM]  [ Synnn ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/16/21 12:33AM]  [ Flap ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Luigi	
[7/16/21 12:36AM]  [ Altar ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/16/21 12:42AM]  [ I0wnzbr ] Player received drop: x1 Infinite healing potion (T2), id: 23119, amount: 1, from: Crazy Witch	
[7/16/21 12:46AM]  [ I0wnzbr ] Player received drop: x1 Aura (T3), id: 23046, amount: 1, from: Crazy Witch	
[7/16/21 12:56AM]  [ Flap ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/16/21 01:04AM]  [ Retchyy ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/16/21 01:10AM]  [ Peccs ] Player received drop: x1 Execution helm, id: 4684, amount: 1, from: Lucifer	
[7/16/21 01:16AM]  [ Retchyy ] Player received drop: x1 Aura (T6), id: 23049, amount: 1, from: Vote Boss	
[7/16/21 01:22AM]  [ I0wnzbr ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/16/21 01:27AM]  [ Peccs ] Player received drop: x1 Moonlight cape, id: 19909, amount: 1, from: Eternal Dragon	
[7/16/21 01:34AM]  [ Peccs ] Player received drop: x1 Crystalized cape, id: 20591, amount: 1, from: Scarlet Falcon	
[7/16/21 01:40AM]  [ Xtaticpulse ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/16/21 01:56AM]  [ Td ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/16/21 02:00AM]  [ Td ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/16/21 02:01AM]  [ Td ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/16/21 02:04AM]  [ Td ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/16/21 02:32AM]  [ Fear ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Mewtwo	
[7/16/21 02:34AM]  [ Afriend ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/16/21 02:39AM]  [ Luke ] Player received drop: x1 Moonlight spirit shield, id: 20057, amount: 1, from: Eternal Dragon	
[7/16/21 02:42AM]  [ Luke ] Player received drop: x1 Moonlight gloves, id: 18802, amount: 1, from: Eternal Dragon	
[7/16/21 02:42AM]  [ Afriend ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/16/21 02:48AM]  [ Dux ] Player received drop: x1 Vindicta staff, id: 17600, amount: 1, from: Fractite Demon	
[7/16/21 02:51AM]  [ Dux ] Player received drop: x1 Vindicta staff, id: 17600, amount: 1, from: Fractite Demon	
[7/16/21 03:07AM]  [ Flap ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Sonic	
[7/16/21 03:12AM]  [ Lmaowtflol ] Player received drop: x1 Ebony sword, id: 23055, amount: 1, from: Light Supreme	
[7/16/21 03:19AM]  [ Dux ] Player received drop: x1 Moonlight spirit shield, id: 20057, amount: 1, from: Eternal Dragon	
[7/16/21 03:22AM]  [ Peccs ] Player received drop: x1 Ebony gloves, id: 23053, amount: 1, from: Light Supreme	
[7/16/21 03:36AM]  [ Dux ] Player received drop: x1 Infinite healing potion (T2), id: 23119, amount: 1, from: Crazy Witch	
[7/16/21 03:40AM]  [ Dux ] Player received drop: x1 Aura (T2), id: 23045, amount: 1, from: Crazy Witch	
[7/16/21 03:42AM]  [ Luna Hpk ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Patrick	
[7/16/21 03:58AM]  [ Mullin ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Luigi	
[7/16/21 04:27AM]  [ Silver Power ] Player received drop: x1 Crystalized gloves, id: 14063, amount: 1, from: Scarlet Falcon	
[7/16/21 04:40AM]  [ Nish ] Player received drop: x1 Nymora crossbow, id: 23066, amount: 1, from: Dark Supreme	
[7/16/21 04:44AM]  [ Luna Hpk ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/16/21 05:03AM]  [ Sidorovich ] Player received drop: x1 Execution body, id: 4685, amount: 1, from: Lucifer	
[7/16/21 05:07AM]  [ Pickle Rick ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Sonic	
[7/16/21 05:10AM]  [ Imafreaq ] Player received drop: x1 Ebony legs, id: 23052, amount: 1, from: Light Supreme	
[7/16/21 05:13AM]  [ Nish ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/16/21 05:15AM]  [ Tic Is Fake ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/16/21 05:19AM]  [ Nish ] Player received drop: x1 Nymora helm, id: 23061, amount: 1, from: Dark Supreme	
[7/16/21 05:26AM]  [ Nish ] Player received drop: x1 Nymora wings, id: 23068, amount: 1, from: Dark Supreme	
[7/16/21 05:30AM]  [ Tic Is Fake ] Player received drop: x1 Crystalized boots, id: 14064, amount: 1, from: Scarlet Falcon	
[7/16/21 05:38AM]  [ Sidorovich ] Player received drop: x1 Execution boots, id: 8274, amount: 1, from: Elite Dragon	
[7/16/21 05:42AM]  [ Brabble ] Player received drop: x1 Aura (T6), id: 23049, amount: 1, from: Vote Boss	
[7/16/21 05:42AM]  [ Pickle Rick ] Player received drop: x1 Magic attachement, id: 23148, amount: 1, from: Vote Boss	
[7/16/21 05:53AM]  [ Pickle Rick ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Squirtle	
[7/16/21 06:28AM]  [ Irontidus ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Squirtle	
[7/16/21 06:29AM]  [ 20prayer ] Player received drop: x1 Execution helm, id: 4684, amount: 1, from: Lucifer	
[7/16/21 06:34AM]  [ Xtaticpulse ] Player received drop: x1 Crystalized bow, id: 5010, amount: 1, from: Scarlet Falcon	
[7/16/21 06:51AM]  [ Spadow ] Player received drop: x1 Coup de grace prayer scroll, id: 23169, amount: 1, from: Onyx Panther	
[7/16/21 06:51AM]  [ Panda ] Player received drop: x1 Aura (T6), id: 23049, amount: 1, from: Onyx Panther	
[7/16/21 06:53AM]  [ Lord Bosley ] Player received drop: x1 Demonic Sword, id: 14915, amount: 1, from: Sonic	
[7/16/21 06:53AM]  [ 16prayer ] Player received drop: x1 Nature crossbow, id: 14919, amount: 1, from: Mewtwo	
[7/16/21 06:54AM]  [ Spykel ] Player received drop: x1 Icey staff of festive, id: 14924, amount: 1, from: Squirtle	
[7/16/21 07:00AM]  [ Mullin ] Player received drop: x1 Ebony body, id: 23051, amount: 1, from: Light Supreme	
